author,comment,clean_text,cluster_id,sentimen
@muhammadakhiffarzanakhif2787,"Lanjutkan pak, banyak korupsi BBM, terutama",lanjut pak banyak korupsi bbm utama,0,positif
@diamdila2299,"Jangan sampai kayak pabrik gula ,sudah warisan belanda.makin lama makin berkurang.bukannya nambah",jangan kayak pabrik gula waris belanda makin lama makin kurang bukan nambah,0,positif
@ZaziliZili-b8s,"Ada katanya expor minyak, ini berita impor setiap hari",kata expor minyak berita impor hari,0,positif
@OBLAXS,"Yg Pke bensin cm buat maen kudu di Data...pke CHIFT NFC KUDU PAKE  UMKM CARD...

Tepuk tangan buat ainx",yg pke bensin cm buat maen kudu data pke chift nfc kudu pake umkm card tepuk tangan buat ainx,0,positif
@wagiminwagimin6917,Lanjut pk Purbaya biar pejabat2 yg cari untung biar ketahuan,lanjut pk purbaya biar jabat yg cari untung biar tahu,0,positif
@budikebluk,Klu impor kan dapat cuannya banyak klu ngolah sendiri ya ga dapat cuanlah,klu impor kan cuannya banyak klu ngolah sendiri ga cuanlah,0,positif
@leevangobel1749,"Gak usah berdebat, sebenarnya indonesia butuh kilang apa tidak ? Kendala nya apa? Kalo gak bisa selesaikan, copot saja mereka",gak usah debat benar indonesia butuh kilang apa kendala nya apa kalo gak selesai copot,0,positif
@dedyprasetyo2020,"Pertamina sarang koruptor, jadi butuh seseorang yg berani dan taat peraturan, sepertinya perlu rombak besar besaran",pertamina sarang koruptor jadi butuh orang yg berani taat atur seperti perlu rombak besar besar,0,positif
@prabuam62,pak tolong Selamatkan PT.BADAK.NGL dari tangan kotor 🙏🏼,pak selamat pt badak ngl tangan kotor,0,positif
@witaputri5134,Pertamina itu menghitung kilang yg belum beroperasi dan tidak menghitung loss coss impor barang jadi,pertamina hitung kilang yg operasi hitung loss coss impor barang jadi,0,positif
@umbuhone,Gugat saja Pertamina dan kementrian BUMN serta Migas karena menjadi dalang kurangnya pemasukan PAJAK NEGARA DAN KAS. Buktinya Usaha bisnis di Indonesia tidak membantu kemajuan kenaikan produksi atau kapasitas penjualan dari usaha yg dilakukan perusahaan2 negara maupun swasta yg bersangkutan dg BUMN dan kebijakan negara. Maka Pajak negara tidak berhasil ditambah karena tidak adanya pemasukan oleh ribuan pengusaha sehubungan bidang BUMN dan MIGAS,gugat pertamina tri bumn migas jadi dalang kurang pasu pajak negara kas bukti usaha bisnis indonesia bantu maju naik produksi kapasitas jual usaha yg laku usaha negara maupun swasta yg sangkut dg bumn bijak negara pajak negara hasil tambah ada pasu ribu usaha hubung bidang bumn migas,0,positif
@mbuhbaewis,overcapacity pejabat korup. itu yg bener!!!!!!!!!!!!!!,overcapacity jabat korup yg bener,0,positif
@elkhairyTv,Maju Terus Pak Pur🎉,maju terus pak pur,0,positif
@juruselamatjuruselamat,asyik  nich  pejabat  saling bantah...  makin seru  ga  jelas  arah pemerintah  ini wk..wk..wk..,asyik nich jabat saling bantah makin seru ga jelas arah perintah wk wk wk,0,positif
@AnggiFormosq,"Dlu sempat bredar desas desus bahwasa.nya banyak BBM yg trcampur air,tak lama kjadian trus tba tba trjdi kbkaran kilang minyak di Balongan Indramayu gra gra trsaber petir 😂😂lawakkk

Orang cerdas pasti tau teka teki ini . . .",dlu sempat bredar desas desus bahwasa nya banyak bbm yg trcampur air tak lama kjadian trus tba tba trjdi kbkaran kilang minyak balong indramayu gra gra trsaber petir lawakkk orang cerdas tau teka teki,0,positif
@aminCeotlomart,"Klo kilang nambah mafia sulit impor nantinya, cuan jadi kurang dong",klo kilang nambah mafia sulit impor nanti cuan jadi kurang dong,0,positif
@sofimaulanapkl3629,"Gaji pegawai pertamina gak ada otak , gaji sama pemasukan perusahaan jomplang kali ya",gaji pegawai pertamina gak otak gaji sama pasu usaha jomplang kali,0,positif
@MacanKumis,Impor mulu impor mulu. Males banget kerja .,impor mulu impor mulu males banget kerja,0,positif
@KarTono-b9y,Bahlul...pecat saja..kalo Mentri nya pada bahlul...maju trus pak menkeu,bahlul pecat kalo tri nya bahlul maju trus pak menkeu,0,positif
@jajatsudrajat4596,Kami percaya pak Purbaya jujur... Dan buat Bahlil Lahadalia segera tobat dr dosa besar sebelum azab pedih kau nikmati di dunia dan neraka,percaya pak purbaya jujur buat bahlil lahadalia segera tobat dr dosa besar azab pedih kau nikmat dunia neraka,0,positif
@iissupiah8604,Mudah-mudahan pak purbaya sekeluarga ada dalam lindungan Allah,mudah mudah pak purbaya keluarga lindung allah,0,positif
@alfathganta965,Yang menghalangi itulah mafianya😅,halang mafia,0,positif
@EdyJambi-p5p,Sebelum kilang minyak selesai dibangun /berproduksi tak bisa dikstakan tambah kilang.,kilang minyak selesai bangun produksi tak dikstakan tambah kilang,0,positif
@kasamago,kasihan Purbaya klo Bahlil masih belum di pecat..,kasihan purbaya klo bahlil pecat,0,positif
@LeoTzzzzz,Copot² itu dah males liat nya,copot dah males liat nya,0,positif
@Antonjore,"Ampe laut Sulawesi di ambil Malaysia buat bangun kilang, Lol",ampe laut sulawesi ambil malaysia buat bangun kilang lol,0,positif
@bowokartun6846,Menteri yang tidak patuh kok masih dipertahan to pak Prabowo,menteri patuh kok tahan to pak prabowo,0,positif
@hendrabagus01,maju truss pak Purbaya 🔥🔥🔥,maju truss pak purbaya,0,positif
@ahmadwahyudi8431,"Ayolah pak presiden, pecat menteri yg gak kompeten. Kalo mau indonesia emas, ambil orang² emas bukan batu kerikil",ayo pak presiden pecat menteri yg gak kompeten kalo mau indonesia emas ambil orang emas bukan batu kerikil,0,positif
@hansreditya789,Hajar terus pak!,hajar terus pak,0,positif
@HediFariadhi,Komisaris n pejabat hasil dari politik yg menjabat yg gajinya ratusan juta n bonus milyaran ngk ada kerjaannya cuman jdi bnalu,komisaris n jabat hasil politik yg jabat yg gaji ratus juta n bonus milyaran ngk kerja cuman jdi bnalu,0,positif
@joecerdikiawan5614,"Pertamina itu bubarkan saja, masa sejak tahun 19an tidak ada kilang baru. Import biar dapat uang tu mereka. Bubarkan saja, sekalian pecat Bahlil.",pertamina bubar masa sejak tahun an kilang baru import biar uang tu bubar sekali pecat bahlil,0,positif
@WasanWanda-br6ci,"Haaaa,terlalu banyak mafianya makanya yg ada selalu merugi mulu, tangkapin mafia"" nya serahin ke rakyat,terserah mau di apain,aparat ga usah ikut campur,cepet beres",haaaa terlalu banyak mafia makanya yg selalu rugi mulu tangkapin mafia nya serahin rakyat serah mau apain aparat ga usah ikut campur cepet beres,0,positif
@azisrahmad4759,"Sudah gak percaya dgn omongannya menteri ESDM, ...munafik.",gak percaya dgn omong menteri esdm munafik,0,positif
@ikramkader5245,Sehat selalu Pak Purbaya.. udah kelihatan yang menolak itu pasti kroco-kroco maf14,sehat selalu pak purbaya udah lihat tolak kroco kroco maf,0,positif
@kiranasuksesbersamapt.,Saya mau beli PERTALITE DI POM BENSIN CILEGON JAM 9 PAGI BILANGANYA SUDAH HABIS. ANEEHHH,mau beli pertalite pom bensin cilegon jam pagi bilanganya habis aneehhh,0,positif
@2688kau,Saya jagokan Purbaya 👍💪 berantas habis pak Pur.,jago purbaya berantas habis pak pur,0,positif
@gulirkan9851,Banyak potensi minyak tapi tidak digarap,banyak potensi minyak garap,0,positif
@MuhammadIqbal-rx7qf,"Kalau kita pakai BBM pertamina Impor, ngapain beli merek pertamina.. Sekalian merek luar.. 😅",kalau pakai bbm pertamina impor ngapain beli merek pertamina sekali merek luar,0,positif
@jerryjp2602,"Fee dr minyak import itu byk bget.. uang cepat cair, jd gk mau repot",fee dr minyak import byk bget uang cepat cair jd gk mau repot,0,positif
@rikahap324,Para pejabat korup mulai terusik ...,jabat korup mulai usik,0,positif
@priskypiko4673,LOGIKA APA OVER CAPACITY TP IMPOR...,logika apa over capacity tp impor,0,positif
@sugenghermawan3309,"Maaf BPK/ibu, sebenarnya NEGARA INDONESIA dijajah sama para KORUPTOR yang mengajarkan ke rakyat kecil yang berkedok agama dll dan jangan serahkan SUMBER DAYA ALAM ke Pihak Asing sama saja menghambat KEMAKMURAN NEGARA INDONESIA KITA",maaf bpk ibu benar negara indonesia jajah sama koruptor ajar rakyat kecil kedok agama jangan serah sumber daya alam pihak asing sama hambat makmur negara indonesia,0,positif
@seruitkencuing2792,Di Iran bensin cuma 450 perak..,iran bensin cuma perak,0,positif
@Elang_laut25,Anda keren pak Mentri keuangan...,keren pak tri uang,0,positif
@FatchoerRochman-bd8cy,Melimpah  bmm dinegeri kit@ mbok  jual 5000 7000 lah cukup 😅,limpah bmm negeri kit mbok jual lah cukup,0,positif
@Tonky-y1b,bukan over kapasiti dan males buat kilang baru karena kl ini dilakukan maka komisi dari import tdk ada,bukan over kapasiti males buat kilang baru kl laku komisi import tdk,0,positif
@CowCrossD,"Rame neh, Frodo vs Golumn, he he...",rame neh frodo vs golumn he he,0,positif
@pramu_kantor,Kejahatan yang teorganisir dpt mengalahkan kebaikan yg dilakukan sendiri2,jahat teorganisir dpt kalah baik yg laku sendiri,0,positif
@Pugbs_,"Pak Purbaya Vs Mafia pertamina , mafia tambang dan koruptor .",pak purbaya vs mafia pertamina mafia tambang koruptor,0,positif
@sarahsofiah5049,Mantap pak mentri keuangan,mantap pak tri uang,0,positif
@TaufikHidayat-ch4dg,"Mntap pa, skakmat semua pa",mntap pa skakmat semua pa,0,positif
@hndrarstu500,dr sini keliatan jelas siapa dalang dibalik udang😂,dr sini liat jelas siapa dalang balik udang,0,positif
@Triple3H-r8o,Rusak kok masih ada menteri mafia yg aktif,rusak kok menteri mafia yg aktif,0,positif
@adinandrachannel,Plaju Sumatera Selatan min. Bukan Sumut,plaju sumatera selatan min bukan sumut,0,positif
@nothingspecial-xo6nu,"Pak purbaya secara kapasitas jauh di atas ketua partai kuning, absolute.",pak purbaya kapasitas jauh atas ketua partai kuning absolute,0,positif
@akwilainoyuana33,Prestasi bakar kilang 😂,prestasi bakar kilang,0,positif
@dangzali,"Asbun ya gini, ga milir sebelum celoteh 😊",asbun gin ga milir celoteh,0,positif
@eddisudjadi9697,"Katanya si Bahlil ingin dipecat dari mentri, mana buktinya ga ada padahal si Bahlil itu biang kerok, sering membuat ulah terhadap rakyat, mungkin memecat si Bahlil yg ber wenang merasa ketakutan dgn si Bahlil.",kata si bahlil pecat tri mana bukti ga padahal si bahlil biang kerok sering buat ulah rakyat mungkin pecat si bahlil yg ber wenang rasa takut dgn si bahlil,0,positif
@korrobikorrobi145,"Kalau gak impor, mafia dan koruptor keparat gak makan.",kalau gak impor mafia koruptor keparat gak makan,0,positif
@YR_Chanel7,"Kalo gt, dimana dong kilang yang lain nya???",kalo gt dong kilang nya,0,positif
@elfavindia8533,Indonesia negara besar masih etung2an buat kilang mahal . Ke mana saja duitnya,indonesia negara besar etung an buat kilang mahal mana duit,0,positif
@Ariefwicaksonofamily,Patra niaga berisi mafia minyak kelas kakap merugikan negara terus.mentrinya kerja bener apa nggak sih?overcapacity apanya fakta selalu impor bbm dari luar negri.KPK coba audit pertamina patra niaga.,patra niaga isi mafia minyak kelas kakap rugi negara terus tri kerja bener apa sih overcapacity apa fakta selalu impor bbm luar negri kpk coba audit pertamina patra niaga,0,positif
@williamchandra3799,pecat bahlil dan pegawai deretan pengurus ( sebut pegawai bukan direksi ) supaya pertamina maju.,pecat bahlil pegawai deret urus sebut pegawai bukan direksi pertamina maju,0,positif
@belajarlistrik2836,Boleh ngak si Bahlil ini disingkirkan dari kabinet...,ngak si bahlil singkir kabinet,0,positif
@SD-rn5yo,Emang singapura dapat BBM dari mana? Kok sampe di ekspor ke indonesia juga masih cukup stok di singapur,emang singapura bbm mana kok sampe ekspor indonesia cukup stok singapur,0,positif
@THEMANKMU,SAYA PRIBADI DUKUNG SI KOBOY DARIPADA SI BAHLUL.... SUMPAH,pribadi dukung si koboy si bahlul sumpah,0,positif
@AbusTarbian,Aneh emang kita ini punya kilang cuman masih impor,aneh emang punya kilang cuman impor,0,positif
@iswatung2466,kilang baru samadengan lapangan kerja baru,kilang baru samadengan lapang kerja baru,0,positif
@RamadaniDani-n5f,Sdh tau over kenapa tidak buat kilang baru?,sdh tau over buat kilang baru,0,positif
@Rojaleeofficialchanel,Over capacity tapi impor dari negara yg sama sekali gak punya tambang.. memalukan anjir😅😅😅,over capacity impor negara yg sama sekali gak punya tambang malu anjir,0,positif
@FahrudinFahrudin-v9k,"Anggaran kilang bru dulu, yg kan di bgun anggaran nya di mana.......",anggar kilang bru dulu yg kan bgun anggar nya mana,0,positif
@andwjy,Kesalahannya adalah kalau gak perlu impor nanti ada yang cuannya menurun 😂😂😂,salah kalau gak perlu impor cuannya turun,0,positif
@soelmate,"Buat pertamina..daripada bangun kilang mending jadi makelar kilang negara asinglah, dapat bonus persenan jelas, makanya pejabat yg berhubungan dgn pertamina subur2😂",buat pertamina bangun kilang mending jadi makelar kilang negara asing bonus persen jelas makanya jabat yg hubung dgn pertamina subur,0,positif
@hellosemua156,Kelebihan emang disengaja.buat peluang korupsi,lebih emang sengaja buat peluang korupsi,0,positif
@budityo3231,Lanjutkan Pak Purbaya👍,lanjut pak purbaya,0,positif
@azrielvm676,"Premis 1 : Indonesia butuh Minyak Bumi agar bisa jalan roda ekonomi di semua sektor
Premis 2 : Mentri ESDM mengklaim Pertamina Overcapacity
Kesimpulan : Masih Impor Minyak dari negara lain

Itu namanya Fallacy pak 😂😂",premis indonesia butuh minyak bumi jalan roda ekonomi semua sektor premis tri esdm klaim pertamina overcapacity simpul impor minyak negara nama fallacy pak,0,positif
@zulfanyahya1312,over capacity = import  😂😂😂😂,over capacity import,0,positif
@ajizajisantoso3481,Dukung purbaya,dukung purbaya,0,positif
@RancawuluhHariini,Kenapa kita masih diam saja!!,diam,0,positif
@ZainSatu,Kalau beli kan dapat fee oknum oknum itu makanya lebhi sukak belanja,kalau beli kan fee oknum oknum makanya lebhi sukak belanja,0,positif
@ketumbreproject,seru ih liat para anggota dewan saling ribut. semoga yang terbaik dan pro rakyat dia yang menang,seru ih liat anggota dewan saling ribut moga baik pro rakyat menang,0,positif
@moonarc.illust3552,ESDM sumbernya uang. Mafianya penuh sesak dari menteri sampi ke level terbawah,esdm sumber uang mafia penuh sesak menteri sampi level bawah,0,positif
@bellaeka5245,Jika pak purbaya tiba2 hilang misterius kita semua sudah tau kan ulahnya siapa.,pak purbaya tiba hilang misterius semua tau kan ulah siapa,0,positif
@SugigiarGiar,GK heran klau pak Prabowo mempertanyak knp si Bahlil bisa jadi mentri😅,gk heran klau pak prabowo mempertanyak knp si bahlil jadi tri,0,positif
@abdulkharis9866,Klo gk impor gk bs korupsi,klo gk impor gk bs korupsi,0,positif
@abykarsa,spertinya pak menkeu sangat jengkel sama pertamina 😂,spertinya pak menkeu sangat jengkel sama pertamina,0,positif
@MRicoatharrazka,Menteri tanpa partai pasti berani,menteri partai berani,0,positif
@aminamin6703,Betul kata pak mentri malas😁,betul kata pak tri malas,0,positif
@RafanAlghifari-i2t,Bahlul Bahlil banyak proses tapi gak ada pergerakan...😢😢,bahlul bahlil banyak proses gak gera,0,positif
@baguspriyanto3968,Mafia di indonesia terlalu mengakar mantap pak purbaya lanjutkan,mafia indonesia terlalu akar mantap pak purbaya lanjut,0,positif
@kurniawanMU1810,"Impor teruss.. giliran income masuk kantong bahlil.. bilangnya pertamina rugi terusss
Bahlil ini lama lama ngeselin kaya mukanya",impor teruss gilir income masuk kantong bahlil bilang pertamina rugi terusss bahlil lama lama ngeselin kaya muka,0,positif
@FaizalFadil-d2w,Intinya ada receh kalau import...,inti receh kalau import,0,positif
@Hariyanto-z8v,Menteri titipan gelar dapet membeli mana bisa ngurus minyak,menteri titip gelar dapet beli mana ngurus minyak,0,positif
@guzalda_Channel,Thn 98 sampai sekarang itu jauh loh,thn sekarang jauh loh,0,positif
@BayuWibowo-t2m,seakan akan memojokan pak purbaya.  😂,akan pojok pak purbaya,0,positif
@mjmu1707,Order minyak shell melalui kalimantan..bos2 shell order sendiri,order minyak shell lalu kalimantan bos shell order sendiri,0,positif
@CieL-ZZZ,bahlul oh bahlul 😂😂😂,bahlul bahlul,0,positif
@oktaviavia8112,"Pinter juga pak Prabowo ngangkat Menkeu yg baru, jadi nongol dehh satu persatu mafia Indonesia, alias garong negara...",pinter pak prabowo ngangkat menkeu yg baru jadi nongol dehh satu satu mafia indonesia alias garong negara,0,positif
@FujiAmar,Katanya Jokowi dulu mau bangun kilang ... Eh...komisaris yang mau bikin dipenjarakan....😂😂😂😂,kata jokowi dulu mau bangun kilang eh komisaris mau bikin penjara,0,positif
@ZahraYumna-uo6tb,"Gua mau nanya perasaan gua pernah liat berita Bahlil di berhentikan oleh pak Prabowo knap sia masih aja kerja apa berita yg gua baca hoax, mohon yg tau jawab?",gua mau nanya asa gua pernah liat berita bahlil henti pak prabowo knap sia aja kerja apa berita yg gua baca hoax mohon yg tau jawab,0,positif
@Oksifit2023,Gaaaaz mas Puur,gaaaaz mas puur,0,positif
@bimacakrabuana9889,"Gmn gak overcapacity. Kan sudah import buat swasta, tapi swasta gak mau beli.. Ya overlah

Kelihatan banget klu sebenarnya kebijakan satu pintu ini cuma akal - akalan pertamina supaya gak ditekan buat kilang karena mereka bisa punya pembenaran dengan jawaban ""Kami overcapacity""",gmn gak overcapacity kan import buat swasta swasta gak mau beli over lihat banget klu benar bijak satu pintu cuma akal akal pertamina gak tekan buat kilang punya benar jawab overcapacity,0,positif
@EkoBayuSeto-i3r,"Beli minyak mentahnya langsung ke IRAN atau negara penghasil minyak  aja jgn pakai singapore atau negara barat, lalu di olah di kilang sendiri",beli minyak mentah langsung iran negara hasil minyak aja jgn pakai singapore negara barat lalu olah kilang sendiri,0,positif
@luckylucky1310,Maju terus Pak Purbaya...,maju terus pak purbaya,0,positif
@tsar_bomba_9,petinggi pertamina harus di regenerasi,petinggi pertamina regenerasi,0,positif
@JhonWick-z9t,"Saya pribadi sangat tidak percaya kepada Bahlul.. Ehhh Bahlil... 
Bahlul Mentri tnp kinerja... Perlu juga utk segera di periksa KPK krn 1000% pasti terlibat korupsi 🎉",pribadi sangat percaya bahlul ehhh bahlil bahlul tri tnp kerja perlu utk segera periksa kpk krn libat korupsi,0,positif
@ayaniiz6025,"Ada kilang nol komisi, Impor dpt komisi byk",kilang nol komisi impor dpt komisi byk,0,positif
@dinosaurus6408,PAK PURBAYA ASET NEGARA MARI KITA JAGA DN DUKUNG... Bahlil gk ada manfaat utk rakyat..,pak purbaya aset negara jaga dn dukung bahlil gk manfaat utk rakyat,0,positif
@JoniIskandar-f5z,Luar biasa Mentri Purbaya,luar biasa tri purbaya,0,positif
@lenisuryawati7808,"Pertamina selama ini dak berkembang dan stagnan alias diam ditempat dgn gaji besar org malas , memang betul pak Purbaya  Pertamina kumpulan org malas dgn gaji nesar",pertamina lama dak kembang stagnan alias diam tempat dgn gaji besar org malas memang betul pak purbaya pertamina kumpul org malas dgn gaji nesar,0,positif
@nyomancetar8383,Dari PD uangnya d korup lebih baik membangun kilang uangnya jelas kegunaannya,pd uang d korup lebih baik bangun kilang uang jelas guna,0,positif
@pixca2413,Yg tidak jujur tendang...SJ pak,yg jujur tendang sj pak,0,positif
@mrkimi3206,"Indonesia lebih hebat jaman Belanda, di jaman itu mereka aja bisa bangun kilang minyak masa skr jaman canggih malah ga bisa ya lucukan",indonesia lebih hebat jaman belanda jaman aja bangun kilang minyak masa skr jaman canggih malah ga lucu,0,positif
@catbert007,Projectnya disabot terus agar supply BBM tersandera ... Ya kann??,projectnya sabot terus supply bbm sandera kann,0,positif
@DedeMamay-l1t,Bahlil mungkin nggak ngerti kejadian di Nepal.,bahlil mungkin ngerti jadi nepal,0,positif
@megabayuputra8807,Tanda2 bau2 3D ni ...duit..duit..duiit,tanda bau d ni duit duit duiit,0,positif
@imronwaskito9311,"Lebih percaya Pak Pur, ❤",lebih percaya pak pur,0,positif
@adrianrayan563,Ngapain impor kalau masih banyak,ngapain impor kalau banyak,0,positif
@zulvianatafia2980,Lama lama kliatan ni Menuju bahlil usut si bahlil,lama lama kliatan ni tuju bahlil usut si bahlil,0,positif
@santuyychannel7650,"Dibakar 😂

Menyala Pak Purr",bakar nyala pak purr,0,positif
@DangdutKoploMania-t9k,kalau gak impor bahlul gak mandi solar dong:face-blue-smiling::face-blue-smiling::face-blue-smiling:,kalau gak impor bahlul gak mandi solar dong face blue smiling face blue smiling face blue smiling,0,positif
@hendranababan175,Kalau impor kan dapat uang masuk...,kalau impor kan uang masuk,0,positif
@rikahap324,Kelihatan kok...sapa yg pinter sapa yang pe'a 😊,lihat kok sapa yg pinter sapa pe a,0,positif
@dearbono6943,"ITB vs tak terlacak, auranya jg beda jauh",itb vs tak lacak aura jg beda jauh,0,positif
@AmurMaru,"Indonesia itu luas tapi kok masih ngadelin impor, mafia minyak tambah kaya😂😂😂",indonesia luas kok ngadelin impor mafia minyak tambah kaya,0,positif
@CINATURMUNGKUR,Jangan jangan tdk faham istilah over capacity,jangan jangan tdk faham istilah over capacity,0,positif
@mamikmedsos-go9bs,Harga nya minyak  mahal mmh rkyt di kibuli bae,harga nya minyak mahal mmh rkyt kibul bae,0,positif
@zayalwafa1834,"Kok bisa Bahlil di pakai, pak jenderal....buang ini orang.",kok bahlil pakai pak jenderal buang orang,0,positif
@ukong8777,"Nah loh,makin curiga aja rakyat juga sama si Bahlil Bahlul itu.
Ini minimal udah ada tanggapan dari presiden nya,jangan diem",nah loh makin curiga aja rakyat sama si bahlil bahlul minimal udah tanggap presiden nya jangan diem,0,positif
@callmealdi,Coba diaudit ma auditor independen itu pertamina..,coba audit ma auditor independen pertamina,0,positif
@bayuanggararockroll8043,Cacing mulai keluar siap siap yah,cacing mulai keluar siap siap yah,0,positif
@supadi175,Saya dukung bapak menkeu 😊,dukung bapak menkeu,0,positif
@minangbana9488,Ganti bocah afrika itu✊✊,ganti bocah afrika,0,positif
@RudiKurnia-j9u,"Bahlil masih di pertahankan di kabinet, padahal bisa nya apaaa ??",bahlil tahan kabinet padahal nya apaaa,0,positif
@FajarizkyAlamsyah,WKWKWKWKWKW .. KENAPA SIH ORANG NI NGOMONG NY GA DI FILTER DULU 😂,wkwkwkwkwkw sih orang ni ngomong ny ga filter dulu,0,positif
@bipee3937,Wajib impor dari USA dan Saudi.,wajib impor usa saudi,0,positif
@bambangsugianto1532,"Blm tuntas simak video nya juga semua sdh paham Bahlil ngotot krn berkepentingan utk lindungi orang2 & oligarki genk nya agar tetep bisa bermain kotor di Minyak. Minyak itu bau, kotor dan licin spt Bahlil.",blm tuntas simak video nya semua sdh paham bahlil ngotot krn penting utk lindung orang oligarki genk nya tetep main kotor minyak minyak bau kotor licin spt bahlil,0,positif
@tioadiph,"Ngak ada yang percaya sama omongan Bahlil dan Pertamina, jelas menkeu ngak percaya juga 🤣",ngak percaya sama omong bahlil pertamina jelas menkeu ngak percaya,0,positif
@sendokgarpu4569,Gass pak pur,gass pak pur,0,positif
@permen-f1m,Pejabatnya penghianat atau maling serahkan ke rakyat . Pasti beres,jabat penghianat maling serah rakyat beres,0,positif
@analisa458,Suruh kontraktor China saja. Bikin kilang paling 1 bulan.,suruh kontraktor china bikin kilang paling bulan,0,positif
@gondes3120,Kocak omongan bahlil tetap tidak percaya seperti gas 3 kg dulu,kocak omong bahlil tetap percaya gas kg dulu,0,positif
@Pembersihwajah22,Supaya komisi impor terselubung tetap di rekening gendut,komisi impor selubung tetap rekening gendut,0,positif
@mksidchannel,overcapacity minyak impor dan jika dibuatkan kilang sendiri hilang sudah uang sampingan untuk foya-foya,overcapacity minyak impor buat kilang sendiri hilang uang samping foya foya,0,positif
@lewifransiscusho,"1998-2025, 27 tahun belom bikin kilang baru. Sebodoh""nya manusia aja dengan anggapan gak sekolah sama sekali dari lahir, umur 27 tahun setidaknya dia pasti udah bisa jalan kaki. 🙄 Logikanya kalo sarana yang ada sudah tidak memadai ya sarananya ditambah. 27 tahun sama sekali gak ada nambah apa-apa ya sudah jelas ada kepentingan sekelompok yang diprioritaskan di atas kepentingan masyarakat dan negara. Bawa aja tuh duit ampe liang kubur. Wkwkw. Emangnya rakyat bego apa? Rakyat cuma sudah tidak peduli, lebih baik urus diri sendiri.",tahun bom bikin kilang baru bodoh nya manusia aja anggap gak sekolah sama sekali lahir umur tahun udah jalan kaki logika kalo sarana pada sarana tambah tahun sama sekali gak nambah apa apa jelas penting kelompok prioritas atas penting masyarakat negara bawa aja tuh duit ampe liang kubur wkwkw emang rakyat bego apa rakyat cuma peduli lebih baik urus diri sendiri,0,positif
@yohanespurnama547,"Pak Pur ..
Sy berandai sebagai pembisnis neeeh....


Mending IMPORT MINYAK laaah...

Kan bisa nitip 3%, 8%, 15% bahkan jika perlu 35% 

😂😂😂😂😂😂😂😂😂

Bisa liburan ke MARS",pak pur sy beranda bisnis neeeh mending import minyak laaah kan nitip bahkan perlu libur mars,0,positif
@sonisitumorang5906,DPR selalu tipu tipu rakyat.aji mumpung menjabat memper kaya sendiri,dpr selalu tipu tipu rakyat aji mumpung jabat memper kaya sendiri,0,positif
@BimaFaldi,100% apakah pak prabowo makan uang hasil pertamina yg seperti ini ?,pak prabowo makan uang hasil pertamina yg,0,positif
@Sutikno-q3o,Over ko sering langka..lilll bahlil..emang bener bener bahlul lhooo,over ko sering langka lilll bahlil emang bener bener bahlul lhooo,0,positif
@travelernewsdolan2411,Knp import klu over?,knp import klu over,0,positif
@Rafan77-ex1rv,sehat selalu pak Purbaya,sehat selalu pak purbaya,0,positif
@djamessiahaan8531,"Udah lama kebusukan dan otak kotor Pertamina ini, yang jelas biar lancar bisnis impor para borjuis itu",udah lama busuk otak kotor pertamina jelas biar lancar bisnis impor borjuis,0,positif
@satriofirmansyah1011,Nepal kan pejabat ya 😡,nepal kan jabat,0,positif
@antonysyah79,kalau mau gampangnya dan gk banyak mikir  ya impor. tapi berapa banyak dari proses impor itu bisa menyerap tenaga kerja dibandingkan kalau membangun kilang sendiri. biaya untuk proses produksi akan berputar/ dibelanjakan di kilang dimana negara asal. bayangkan jika produksi dilakukan di dalam negeri maka perputaran ekonominya pasti sangat terasa karena akan banyak menyerap tenaga kerja.,kalau mau gampang gk banyak mikir impor berapa banyak proses impor serap tenaga kerja banding kalau bangun kilang sendiri biaya proses produksi putar belanja kilang negara asal bayang produksi laku negeri putar ekonomi sangat asa banyak serap tenaga kerja,0,positif
@alvinalkarim4061,Kilang dari jaman orde Baru smpe skrng blm bngun lgi.... 😮😮😮😮,kilang jaman orde baru smpe skrng blm bngun lgi,0,positif
@Adhie18Dwipayana,Si goblin juga ngide buat kebijakan bbm lagi😢,si goblin ngide buat bijak bbm,1,negatif
@anggasuryaningrat7459,"apa nganggap rakyat indonesia bahlul semua
klo over capacity ngaps impor, klo over ya di ekspor ato dijual harga miring bkn mlah impor",apa nganggap rakyat indonesia bahlul semua klo over capacity ngaps impor klo over ekspor ato jual harga miring bkn mlah impor,0,positif
@channelpakpuh528,dlu jaman jkw katanya dah bgun kilang...masih terngiang2...kata2..hilirisasi ya waktu bgun kilang itu...dan katanya freport 51% saham dah bisa direbut....😂😂😂😂 buktinya dagelan semua..taek ..taek...,dlu jaman jkw kata dah bgun kilang ngiang kata hilir waktu bgun kilang kata freport saham dah rebut bukti dagel semua taek taek,0,positif
@hendraHendra-n3x,"Segera habisin termul, buat runyam",segera habisin termul buat runyam,0,positif
@Dwtz_tour,😂😂😂 Omon omon Bah,omon omon bah,0,positif
@bagusmuhammadikhsan6187,Fokus pada proses yang mana Bahlul?,fokus proses mana bahlul,0,positif
@utkstgg6847,Lanjutkan pak purbaya.,lanjut pak purbaya,0,positif
