comment,model_label_initial,model_confidence_initial,llm_label,model_label_final,model_confidence_final
"Tadi Nyobain  Beli Pertalite Ternyata Disubsidi Gak Sampai 1.000/Liter...

Jatohnya Tanpa Subsidi Pertalite Sekitar 11.000/Liter...

Biasanya Pake Shell, Vivo, BP Langsung Nyobain Pertalite Langsung Beda Tarikan Motor Gue😂

Padahal Udah Bener Gue Pindah Jadi Warga Non Subsidi Malah Sering Kosong Stok Mereka SPBU Swasta, Balik Lagi Deh Nanti Ke Pertamax, Pertamaxpun Lebih Cepet abis Dibanding Bensin Swasta😂",netral,0.38102296830719795,negatif,netral,0.35467769731628085
Bahlil si raja tuyul omongam lu ngawur.over kok impor 🤣,netral,0.3843594236930355,netral,netral,0.3681384034739924
"bahlil ki nyata2 melawan rakyat, tp ga ada yg berani menindak wkwk memang hebat betul orang ini..",positif,0.44045705137631236,positif,positif,0.4278584313793792
"Tampangnya bahlul kan seperti tuyul,,,,, tuyul kan doyan banget ame duwet,,,, hati2 pk presiden,,,,,,!!!",netral,0.38200071621074955,netral,netral,0.4335916762725266
Ganti semua petigginya dan cari org yg msh punya hati dan mau rakyat bahagia.,positif,0.4154574919529864,netral,positif,0.3886800420332292
Minta d geruduk rumah nya bahlil😂,negatif,0.3901470876276364,netral,negatif,0.403895470295338
Ayo sesama pejabat kabinet saling melindungi😅😅,negatif,0.4036481193343448,netral,positif,0.35378580307568785
"Hoaammmmm...rente, pemain para cukong partai politik. Ruyam, rakyat di permainkan.",netral,0.34690932250479606,netral,positif,0.35939523952042385
"Tugas saya IMPOR BBM, BUKAN BANGUN KILANG. 🤗🤗🤗",negatif,0.40329709253290985,netral,negatif,0.3575344378904702
"Sikat Bahlul...Bahlil jelas2 termul...
Ayo p.purbaya ungkap korupsi Bahlil...",negatif,0.4021241789246231,netral,negatif,0.3847635669362292
Klo bangun kilang baru...mafia minyak gak dapat duit... sebagian dari pejabat itu adalah mafia...!!!😊😊😊,negatif,0.4193181385917958,negatif,negatif,0.3784545754363063
"Ngibulnya over capacity..
😊",positif,0.3408891590882814,netral,netral,0.3494578588385794
"Keren Menkeu sekarang berani obrak abrik bongkar mafia, gak kayak SriMulyono yang kerjaannya cuma naikin pajak",positif,0.4249555467654949,netral,positif,0.4275423931255547
"bukan cuma purbaya, tapi seluruh rakyat indonesia ga percaya",positif,0.5251684995638378,netral,positif,0.5864287965723909
"Di Nepal, pejabat yang nggak pro rakyat bisa diseret massa, sementara di Indonesia pejabat seperti itu malah diseret ke acara seremonial. Nyali rakyat makin ciut, sistem makin kebal kritik, dan akhirnya semua cuma jadi tontonan tanpa arah perubahan. Delapan puluh tahun Indonesia merdeka, tapi yang benar-benar merdeka sepertinya cuma para pejabat dari rasa malu dan tanggung jawab.",positif,0.46795317745686626,negatif,positif,0.5064610361291385
"Purbaya kayak nya org hebat bukan cuma teori2 doank tapi kerja nyata, semoga bisa jd presiden",positif,0.37216225353614524,positif,positif,0.3948269957436199
Aura koruptor nya keras banget tuh ..,netral,0.3518518518518519,netral,netral,0.3492647058823529
IMPOR BBM DARI SINGAPUR MODUS MAFIA BBM MENCURI UANG NEGARA BUKAN MENAMBAH KILANG BAHKAN MEREKA SIAP MENSABOTASE  KILANG YANG ADA SUPAYA KUOTA IMPORT SEMAKIN BERTAMBAH BANYAK,negatif,0.3550584239570549,netral,positif,0.36288709106060624
Sepertinya masyarakat 90  % lebih berpihak ke pak Purbaya,positif,0.39288366783892614,netral,positif,0.5737569935959325
"Soalnya Ada etanolnya, swasta mana mau dicampur etanol. Apalagi penggunaan didaerah tropis, kena udara panas cepet habis & nguap",netral,0.35707682381511385,netral,netral,0.43674918142327246
 @whiteowl9265   baca yg banyak... Amerika Brazil China Vietnam itu udah pake Ethanol bloookkk........  Pekok... makanya banyak baca,negatif,0.38240851409131643,netral,negatif,0.4175562754744085
"​ @mbahkemo ya motor atau mobilmu isi aja etanol, ikut Amerika, Inggris atau Brazil. Toh lebih baik kan terbuat dari tumbuh2an",netral,0.36620282373686697,netral,netral,0.3815543205378992
Anjir dibilang tuyul 🤣🤣🤣🤣🤣🤣,netral,0.3518518518518519,netral,netral,0.3492647058823529
"Ucil marucil kan ya dulu yg jadi tuyul di tivi ,sekarang apa sudah ganti toh...😅😅",negatif,0.34763128936996784,netral,negatif,0.3550861541684569
"Ah pd komen doang
Kaya brani aja ke rumah bahlil 😂",negatif,0.39433326311537253,netral,negatif,0.4122606385552136
gak bisa nambah kilang karna duitnya habis buat gaji petinggi pertamina yg jumlahnya milyaran per orang,negatif,0.43035976302392254,negatif,negatif,0.39251094707195483
"Paling senang klo lihat pejabat pada ribut yg diuntungkan pasti masyarakat, semoga kalian ribut terus yaa jangan sampai kalian kompak dan diam karna yg dirugikan pasti masyarakat. 😂😂😂",netral,0.3412172080454519,positif,positif,0.38687205331660696
"Kalau memang over kapasiti, hentikan aja import bbm, kita lihat aja, apa bahlil berani menghentikan import",netral,0.3543674857429512,netral,netral,0.34407067030275823
"Negeri yg penuh para koruptor,hukum tajam kebawah,,,semoga presiden saat ini bisa menyeret koruptor ke tiang gantungan",negatif,0.369864659591894,netral,negatif,0.3885216972797845
"Mentri itu ada di bawah Presiden, Presiden bisa mengganti Mentri secara langsung...

Penggantian Menkeu sudah betul... Tinggal Pak Prabowo ganti saja Bahlil sama Pak Ignasius Jonan lagi...",positif,0.5621364659607618,netral,positif,0.5503035255664287
Emang King Goblin tidak bisa dipercaya!,negatif,0.3613560186244483,negatif,negatif,0.3766758635009813
"Setiap kali ini diangkat, respons Kementerian dan pemerintah selalu sama karena kita tidak punya SDM yang layak dan infrastruktur yang memadai. Bayangkan 40 tahun lebih jawabannya masih sama. Emang sengaja dibikin seperti itu, karena mengincar fee dan komisi dari arus impor.",positif,0.3564118239742789,negatif,positif,0.3722826643480505
"modus mafia agar selalu import minyak,harusnya bumn dan menteri pertamina si restar ulang,buang virusnya",negatif,0.336737285512447,netral,positif,0.43973733455715547
"Mantap Mentri yg kaya gini yg harus didukung,smoga slalu sehat Pak Mentri dan P Prabowo",positif,0.5728183230830571,positif,positif,0.5794132343402539
"Hidup menkeu !!! Maju terus.
Ayo Pak Presiden, babat siapapun yang menghalangi kemakmuran RI.",positif,0.4818774365085254,netral,positif,0.5647030969224957
Koreksi pak kilang sungai pakning masih beroperasi ya pak alias masih jalan.....minyak mentahnya dari lirik dan sekitar nya,positif,0.4450222164742503,netral,positif,0.47205160465416396
Tolong dong pejabat yang jangan bikin kesel aja,negatif,0.38401817097671925,netral,negatif,0.37856611044542915
"aura bahlil suram, aura Pak Purbaya Bersinar",positif,0.7336637442053868,netral,positif,0.7740859548572849
Efek koruptor PKI MERAJALELAH😡😡😡,netral,0.3518518518518519,netral,netral,0.3492647058823529
"Memang susah menteri ESDM, salah satu mafiakah dia? Kecoak seperti ini suatu saat akan kena batunya dan semoga saat itu hukum mati buat koruptor dan perampasan aset koruptor dan keluarganya sudah berlaku",negatif,0.4245240535612736,netral,negatif,0.425796038597156
KLO bangun kilang ntar GK bisa impor dong GK bisa korupsi dong GK bisa ngopolos dong..,negatif,0.4046352367407545,netral,negatif,0.3895346913083281
"Fun fact klo impor per barrel under 50$, ak kaget si dia blgnya 10.000$ per barrel. klo gitu Pertamina ga bagi dividen sahamnya karena laba ruginya terlalu besar klo mengikuti harga per barrel 10.000$ :)",netral,0.41331571035813125,netral,netral,0.3823749444503329
Baru bangun tidur langsung halu😅,negatif,0.3591771986111116,netral,positif,0.35718296534481725
"Ya Allah ini Bahlul kpn di copot sih, gas melon blunder, tambang, skrg BBM. Problematik bgt",positif,0.34065642098546806,netral,positif,0.3386413319149371
Penasaran apakah DPR bisa sidang mempertemukan Bahlil dan Pak Purbaya di sidang dan dihadiri Pak Prabowo. Biar dia tahu dari kedua menterinya mana yang harus dicopot karena pernyataan kontradiktifnya dengan aktual lapangan,positif,0.6078454596597559,netral,positif,0.658061788050411
"Ayo kita sama2 awasi setiap gerakan pejabat kita, akan terlihat jelas siapa yang bekerja memikirkan rakyat dan siapa yang cuma bekerja untuk kepentingan perut mereka sendiri, tandai muka2 para pejabat korup dan hanya memikirkan perut sendiri, ganyang skalian,😂😂",negatif,0.3635703079589596,netral,positif,0.4043773104906901
sya berharap ada mntri sekelas amran sulaiman di mentri esdm... beliau telah banyak memenjarakan pejabat2 di pertanian dan bos2 besar termasuk mafia impor dn mntri esdm juga harusnya bisa melakukan jalan yg sama,positif,0.41603406705206264,netral,positif,0.41191473502300463
Coba audit total sampai karyawan karyawannya pertamina.... gandeng kpk pasti ada yang kena,positif,0.38172009303967225,netral,positif,0.37922446616527017
"Purbaya vs Bahlil
S3 Luar negeri dipaksa berhadapan dengan IPK 2 koma.",positif,0.360120179043318,netral,positif,0.3619560923758576
Tidak ada kemajuan. Tolong pak presiden. Negara ini butuh orang yang tepat dalam memimpin usaha milik negara.,positif,0.4320838043154258,negatif,positif,0.430405261398083
kalian sdh paham kan knpa harga bensin selalu naik dlm waktu yg berdekatan selama beberapa tahun terakhir... ini ni pelakunya mafia2 migas dan termasuk mafia impornya,negatif,0.37554972534261727,netral,negatif,0.3563869797587974
"Hanya karena dia ketum beringin, Presiden agak kesulitan. JIKA orang ini sampe diganti, KEREN SEKALI PRESIDENKU.",negatif,0.3666665238209528,netral,negatif,0.37757252069679487
"Kesimpulannya Bahlil tak mampu. Nah.. prabowo cari pengganti bahlil  dia sudah usang kebijakan tak jelas sekali buat kebijakan malah nyusain rakyat, sangat perlu mengganti Bahlil demi ketegasan dan ke majuan bangsa yng setuju like",positif,0.37292204230165615,netral,positif,0.3873622385793209
Org korupsi systemnya ya tdk masuk akal la.. makin dia koar2 makin cpt ditangkep sm KPK..busuk banget tuh Tikus Bahlil.. dia itu 2IC sih boss mafia..,negatif,0.360277626967693,netral,negatif,0.36745398956673864
"Impor adalah bisnis, ketika uang berbicara semua hal dilakukan oleh tikus2 yang berkuasa",positif,0.3539228602141238,netral,positif,0.35980021545250696
"Pantes korupsi trus..habis bagian yg menanggung jawab bagian migas ga pernah mau bangun kilang baru. Pantes antrian minyak langka trus di SPBU.
Abis luu pada di sikat abis ma pak Purbaya.",positif,0.4681534484435084,netral,positif,0.5033709986499733
Kalau impor kan cair banyak buat para pejabat busuk!,netral,0.3792699804067446,netral,netral,0.39264349191882
Memang bermaksud body shaming khusus untuk kasus anda p esdm:please do judge a book by it's cover!,netral,0.3405997859454162,netral,positif,0.3798579192275473
"Harga BBM Malaysia murah tapi Untung besar 
Harga BBM Indonesia mahal tapi merugi",netral,0.3456989193804213,netral,positif,0.3616097967992484
Dia sibuk ngerjain proyek untuk setoran ke partai kali...,netral,0.3669546304258052,netral,negatif,0.3726297492297977
"INDONESIA TIDAK BAKALAN MAJU KALAU MASIH DI ISI PENJABAT"" KORUP TIDAK DI TINDAK DENGAN BENAR",positif,0.4302930775830065,negatif,positif,0.4354036984851721
"Presiden ga neken menterinya, tp Presiden pake Pak Purbaya untuk neken menteri-menteri nya supaya lebih lincah lagi.",positif,0.47473333360247344,netral,positif,0.5203824634136988
Bukan hanya pak Purbaya yang tidak percaya tapi seluruh rakyat Indonesia lil Bahlil,positif,0.5538670512958741,negatif,positif,0.592029141589844
up up semua harus tau.,positif,0.36294009501468166,netral,negatif,0.3392123440431847
Percayalah beliau pak Purbaya pernah di Schlumber. Lah ladahilah? Kan basicnya apa? Ditambah juga korupsi di lingkungan perusahaan dan oktan di oplos🎉,positif,0.5475334586031866,netral,positif,0.5282599423281331
Rakyat lebih percaya Menkeu MURBAYA.,positif,0.558300326279351,netral,positif,0.563549636782685
"Negara besar mimyak aja impor padahal kita minyak banyak,sumberdaya alam kota melimpah,Minyak,timah,emas,batu bara,gula,sawit & lainya 

Masa kalah sama Berunai darusalam",netral,0.35793298321212796,netral,positif,0.35721920492064824
"Bisnis import, kek yg di Priuk tuh",netral,0.3640276817603501,netral,negatif,0.36770784548156965
Kita rakyat dukung pak purbaya supaya bikin kilang baru,positif,0.716291586474944,netral,positif,0.7202427461961838
"Penduduk Indonesia 280 juta jiwa,tidak ada yg lebih pintar seperti Mentri ESDM ya..??",positif,0.5148878767925638,negatif,positif,0.5299453055254701
"Pertamina tidak mau bangun kilang minyak krn pembesar2,, mafia2,, penguasa gak bisa korupsi lagi.
Klo import minyak bisa korupsi....",negatif,0.4103192180212058,negatif,negatif,0.38453594939850455
"Intinya negara ini banyak mafianya, males sya aslinya liat brita tentang masalah negara, dibahas bahas mulu tapi  pnyelesaian gak ada, kita rakyat gak punya yg gak punya wewenang hanya bisa geram, bgitu bobroknya pejabat2 di negara ini",positif,0.35006967205389583,negatif,positif,0.3677599253979651
"di jawa antri itu minyak bbm. 
udah harganya naik, antri kayak ular pula",netral,0.3635184695143268,netral,positif,0.3589770970652329
Gassfull pak Menkeu...rakyat Indonesia bersama anda pak❤❤,positif,0.5543098697247263,netral,positif,0.5468184015959434
"Perlu di ganti ini, cari orang yang bisa memajukan pertamina, pertamina maju, minyak murah maka sumber energi murah maka rakyat sejahtera.",positif,0.4193934141861216,netral,positif,0.47925737551564224
"Nunggu yg kemaren komen ""OMON OMON""",positif,0.3566531218218614,netral,positif,0.3722433037086301
"yang satu lulusan itb, yang satunya lulusan kampus yang di google pun tidak ada. silahkan dipilih mana yang lebih bisa dipercaya",negatif,0.37393092940212075,negatif,negatif,0.38482279806539066
Lebih percays ke pak Purbaya daripada bahlul😂,positif,0.5792987663020158,netral,positif,0.6042797218324595
"Astagfirrullah.....
Satu persatu omongan almarhum Pak Rizal Ramli benar.",positif,0.4333315871188267,netral,positif,0.43484269256685654
STOP IMPOR BBM SEKARANG JUGA.,netral,0.4008735280570045,positif,netral,0.37055913220337877
"Viral video Bensinnya campur Air dikit banyak etanolnya, jadi over capacity karena BBM impor dah dioplos etanol jadi banyak dan untung banyak. Bisa ngerusak mesin ga seh? lembaga perlindungan Konsumen mana suaranya?",negatif,0.41094410881719307,netral,negatif,0.42547541176406983
"kan kalau mahal udah nyari investor, malah lumayan gak ngeluarin uang trs lapangan kerja terbuka selama 30 tahun",negatif,0.3436734618740285,negatif,netral,0.36483721728281127
seru nih menteri keuangan vs menteri esdm. (ambil popcorn),netral,0.361398366200806,netral,positif,0.38306042533290724
"dahhh...diaudit saja sama pihak ke3, biar kelar ttg jumlah kilang. 
masih banyak urusan dari pada adu data sama bahlil.",negatif,0.4302153148927428,netral,negatif,0.40773835080832277
"Prabowo main halus dia ahli strategi pake proxy(Purbaya) gak main grasak grusuk nunggu Bahlil blunder fatal dan bukti2nya kuat baru disikat Prabowo contohnya Budi Arie, Immanuel ebenezer, Srimulyono",positif,0.3462673611472532,negatif,positif,0.36064026115874437
Pejabat yang gak bisa kerja d reshuffle saja biar uang negara ada manfaatnya,positif,0.37711428945780284,negatif,positif,0.41147183575094215
Mudah-mudahan pak purbaya sekeluarga ada dalam lindungan Allah,positif,0.7157337685637579,netral,positif,0.7111960624934388
Pak mentri esdm kalo denial terhadap data bisa2 lengser ini…,positif,0.4989048266645289,netral,positif,0.5103932152810011
DPR HANYA TEMPAT NGOMONG DOANG SOLUSI DPR TAADA DPR DAN PERTAMINA SEPAKAT MAPIA MINYAK DAN GAS,positif,0.4076467101295148,netral,positif,0.4606009315003673
"masih bagus usul dari luar negri di bangun kilang baru tapi minta jatah 30 tahun dan setelah itu jadi milik negara , ini negara sendiri janji janji doang tau tau udah 10 tahun gk jdi satupun. orang luar aja berani bangun dengan jangka waktu 30tahun brarti itu sangat menguntungkan untuk mereka. sdngkan sekarang negari sendiri rugi mulu aneh.",positif,0.3769034035209149,positif,positif,0.4045434378172508
"Bhahahahahah aduh Bah Bah Bah Bah.....



Ampun dah kita punya memteri koyo ngono",netral,0.3480760445847684,netral,netral,0.40460979298912875
Mengawasi teman teman agar mereka aman,positif,0.39131299323455654,netral,positif,0.36898426256597816
"Lanjutkan pak Purbaya , aku rakyat di belakang mu",positif,0.7702772230429902,netral,positif,0.8015178627551582
"Sengaja dibakar kok dah gak kaged, minta uang buat bangun kilang minyak. Itu uang kemana pembangunan minyak, Sumber Alam banyak kok masih import",negatif,0.41830592584097304,negatif,negatif,0.3768940029406523
"PEJABAT PERTAMINA MANA MAU NAMBAH BANGUN KILANG, JIKA INDONESIA PUNYA KILANG BANYAK, PARA PEJABAT PERTAMINA AKAN KEHILANGAN TRILYUNAN DUIT DARI IMPORT BBM",negatif,0.45971010580115834,netral,negatif,0.42068419673100416
"mentri bumn, mentri esdm dam mentri keuangan harus rapat termasuk anggota dpr",positif,0.49452682001006404,netral,positif,0.4930656527907679
"Sekarang gini, logikanya
Menteri S3 vs menteri IPK 2,7
Kira kira bakal imbang nggak tuh?😊",negatif,0.42970494222312455,negatif,negatif,0.4121863440975086
Rakyat indo jaga pak purbaya ....,positif,0.6988177241326543,netral,positif,0.7050577806024735
Intinya kalo ga impor ga bisa korup,negatif,0.3534805167416123,netral,negatif,0.3382132227289489
"Pak presiden Prabowo Subianto Reshuffle semua menteri dari presiden sebelumnya, logika nya gmna ya over capacity tapi masih beli ke org lain bangun kilang memang biaya nya besar akan tetapi pembangunan kilang itu bisa menyerap ribuan pekerja pribumi dan yg lebih baik itu untuk kemandirian nasional tidak bergantung sama negara lain",positif,0.35939044427877137,negatif,positif,0.3863784294085228
"Yaudah tutup aja impor kalo over capacity 
Biarin suruh tanggung jawab bahlil kalo bensin langka, 
Suruh mundur karna ketololanya bikin indonesia kacau",positif,0.3691631936099411,netral,positif,0.3826726260961503
Bentar lagi di pecat ini Mentri saya yakin....,positif,0.363907815538328,netral,positif,0.4078155675920282
"Jelas impor lebih menguntungkan, bagi para pejabat",netral,0.4048665692643724,netral,netral,0.36073742106463225
Saya kok suka dengan cara kerja pak purbaya👍👍 maju terus pak😊😊 kami mendukungmu👍👍,positif,0.6553225875409143,positif,positif,0.6703002191157523
Team Pak Purbaya Merapat ☝️,positif,0.6554521501075998,netral,positif,0.6651932598555147
Pak Purbaya tolong ganyang jenglot 1 ini segera masukkan botol dioplos sama pertalite.,positif,0.5782539159827271,netral,positif,0.5778935989942561
"seru nih, klo mentri dari non partai, gak bisa disetir :face-blue-smiling:",netral,0.3361318276372819,negatif,negatif,0.3483596555387722
Impor = cuan = korupsi = bahlul,netral,0.39117461224421735,netral,netral,0.3862506503867286
"Delapan puluh tahun Indonesia merdeka, tapi rakyat masih lebih suka membungkuk pada begundal negeri ketimbang berdiri untuk kebenaran. Polanya terus berulang rakyat disuruh sabar sampai tumpul, pejabat tengil sampai lupa malu. Kemerdekaan seolah cuma simbol di kalender, bukan kesadaran di dada.
Kadang terpikir, pejabat model begini kalau hidup di Nepal, mungkin udah dapat “pendidikan karakter” langsung dari rakyat. 😏🇮🇩",positif,0.4611550667675262,positif,positif,0.5264104678434671
bukanya kerja sama malah kaya saingan,negatif,0.3643138223425248,netral,netral,0.4010221431598027
Tapi jika Pertamina over capasity kok antrian di masyarakat makin panjang... Bukan Krena kendaraan banyak tapi karena SPBU sering kosong BBM ..,netral,0.3943648944128396,netral,netral,0.3656459580796734
Menkeu terhebat sejagat raya .lanjutkan pak purbaya,positif,0.6678617022579527,positif,positif,0.6700965235582953
Pertanina mending impor aja karean BBM yang dibeli bisa memenuhi EURO IV dengan kadar sulrur rendah,negatif,0.3646598035712247,netral,negatif,0.354789033555852
Over Capacity tapi kok kita masih antri panjang ya di SPBU? 😂,positif,0.35187362689722484,netral,netral,0.34497357991719424
"Ada pepatah bilang, jangan menilai buku dari sampul nya, tapiiiiiii ini udah sampul nya butek, dekil, item, ehh isi nya juga lebih parah.",positif,0.3682865572541031,netral,positif,0.37423161307042285
"inpor kelihatan menjadi mata pencarian para si korup"" itu, buat kilang stok bbm kan lebih menguntungkan rakyat..apa pejabat"" itu harus makan dari fee setiap inpor bahan. 😂😂 gaji besar tp masih serakah.",negatif,0.35708045951900363,netral,netral,0.3567618431725469
Mahkotamu on procces king Purbaya.,positif,0.4546598989626211,netral,positif,0.4349061289848698
"Itulah lingkaran setan, Mafi minyak ada d Pertamina. Korupsi besar dan vii besar bagi pejabat yg paham dan menerima nya dan memberikan jalan mulus minyak Singapura dari mafia",positif,0.3839150959099561,netral,positif,0.446115443255555
"Alasan Bahlil itu ngaco banget over kapasitas tapi negara selalu impor , janji 2018 akan ada kilang minyak baru tapi setelah 8 tahun belum terealisasi juga",positif,0.34769557944235513,netral,positif,0.3752125338675116
Yg ada beberapa dibakar...sungguh biadab,positif,0.42317520628520255,netral,positif,0.40470146180941097
Kasihan negara Indonesia katanya negri makmur negri subur .tapi nyatanya yg makmur dan yg subur itu malah kebayakan pejabat dan elit politik yg menikmati. 😂😂,positif,0.44734599476353587,netral,positif,0.5014488926943426
JUDULNYA NGADU DOMBA... KOMPAS TV INI MEMANG TV PENGADU DOMBA,negatif,0.3978785468275867,netral,negatif,0.3931401957930614
Goblin vs goblin slayer 😂 mantab,netral,0.3518518518518519,netral,netral,0.3492647058823529
Mafia bbm ya pegawai pertamina itu sendiri.. Dirut2 dan komisarisnya itulah mafianya,negatif,0.40602981076559636,netral,negatif,0.40370906284018
Dukung pak Purabaya 💪💪💪,positif,0.5999103282175401,netral,positif,0.5927259125132653
over capacity itu beda dengan over supply 😂,positif,0.3466599821167328,netral,netral,0.3456178010215421
"Saya pegang di Bapak Purbaya, karena data keuangan ditangan dia bukan di itu tuh....",positif,0.4366035381117968,netral,positif,0.5021551464322944
"kalau di buat di indonesia, gk dapt insentive dari luar nanti pak hahahaha",positif,0.4784163007220408,netral,positif,0.5220981206303021
Sungguh malu Pertamina tidak punya kemauan untuk maju .ke enakan import biar banyak cuan masuk kantong elit elit pertamina,negatif,0.38041860616309026,negatif,negatif,0.34862218752075486
"Kalaujover capacity...indonesi gak akan impor BBM...kenyataannya kita impor BBM 700 ribu barel per hari...
Kelihatan Bahlil gak faham industri BBM 😅😂",netral,0.3990126608193665,negatif,netral,0.3791884968955786
cuma pak Menkeu yg berani bilang pertamina males2 an :D,positif,0.5297876350306764,netral,positif,0.5429134939317143
"Eh pertamina  janji ya ditepati dong , 5 thn 7 kilang baru, giliran ditagih janji kok marah"" ?",positif,0.38694875300988746,netral,positif,0.40412203933436736
Masak iya pak Prabowo gak faham Tah sama cara mainnya Bahlil ini.kok masih di pertahankan gitu.,positif,0.38445690374782454,negatif,positif,0.39561962866626776
Bangun Kilang Baru = Gakbisa Impor,negatif,0.39203087879566695,negatif,positif,0.3645916848367036
Canggih ini politik prabowo.. manajemen konfliknya kren sengja di adu antara pihak pro prabowo dan pihak termul.. pelan2 kluar aslinya...,positif,0.34141632594584087,netral,positif,0.3701314035313581
"Mantabs kali memang mentri esdm yg gak bisa bahasa Inggris ini, salute pak bnyk tipu tipu",positif,0.4359761623959479,negatif,positif,0.46285486467444875
Menteri vs menteri jujur vs bohong 😅😅,netral,0.38096790803475233,netral,negatif,0.3535629226976792
"KILANG YANG AKAN DIBANGUN, HARUS MEMPERTIMBANGKAN KEPASTIAN TERSEDIA NYA CRUDE OIL UNTUK KILANG TSB.  JANGAN SAMPAI DIDIKTE OLEH PENGHASIL CRUDE OIL NYA.",negatif,0.4031728865181455,netral,negatif,0.39459198540669865
Intinya taken kontrak impor lebih cuan buat segelintir.. buktinya mereka memakai kekuasaan untuk pesaing2nya bukannya koreksi lalu bersaing hebat malah make kekuasaan.. dengan sumber daya yg bisa digdaya tapi malah dikelola orang2 imkompeten..,netral,0.34930843681455903,positif,positif,0.3817692377140331
Bahlil ga cocok jd mentri cocoknya jd ketua RT,positif,0.44463422136939657,netral,positif,0.45095785723138093
AYO LUCUTI DIA...WARGA PANTA👀👀👀👀👀👀👀👀👀,negatif,0.4202786623858334,netral,negatif,0.3710442890510234
"LUCU BANGET, OVER CAPACITY , TAPI IMPORT , NGOMONG APA INI BAHLUL ???",netral,0.3467906748199125,netral,netral,0.34911978871087485
"KALO OVER CAPACITY YA EKSPORT, BUKAN IMPORT. ANAK SD JUGA NGERTI",positif,0.33766965773135804,netral,negatif,0.350243125980687
"Kalo impor kan ada insentif dari supplier buat direksi, bikin kilang sendiri mana ada insentif 😂",positif,0.38583115567337384,netral,netral,0.37392162803763174
"Kalo over, tanpa subsidi pun bisa murah dongg. Under 7k dongg",negatif,0.355866342473078,netral,negatif,0.3850040451601797
KELIATAN BANGET NIH 😂😂... Kalian ngerti kan 😂,netral,0.3734845817168121,netral,netral,0.4581239395356605
Ko suka impor karna komisinya gede buat pejabatnya... Sedang uang impor pake uang negara,netral,0.36148209676885096,positif,positif,0.3585042206424493
Ayo netizen rungkad kan BAHLIL,negatif,0.41733984326126855,netral,negatif,0.3738175416744204
"Sesama dalam naungan eksekutif kok bsbgak sinkron,, Menkeu berpihak pada kemandirian yaitu, produksi dalam .. 
ESDM maunya terus ada impor BBM.. lucu bgt njirr kayak punya kepentingan sendiri2😂",positif,0.36893904621926765,negatif,positif,0.44074437412032635
Ini klo gak digamti bikin ulah terus.. ada aja gebrakan'a..,positif,0.3470165527880298,negatif,netral,0.3510992761664104
Pak Prabowo kok diem aja liat mentri ESDM yah...,positif,0.49978748346128465,netral,positif,0.5048242624122037
"Setingkat bahlil salah tanggap tentang menkeu🤣🤣🤣. Bukan masalah stok banyak, Lil... Tapi dari mana stok BBM itu datangnya.
Dungu..",negatif,0.3786722480633836,netral,negatif,0.3633874881551682
"Ngakal ini manusia, wajib kita pertanyakan pimpinan pwrtamina. Menurutku, copot.",negatif,0.3687400008109909,negatif,negatif,0.3633346374121416
Mereka ga bakal bangun kilang minyak supaya impor dan terjadilah jual beli dan ada lahan korupsi,positif,0.35146972198290644,netral,positif,0.39345551620091523
"Gila ini Bahlil...
Logikanya jongkok.
Over capacity ??
Bahlil bagian dari mafia import BBM...",negatif,0.44511880663680525,netral,negatif,0.4399506690068186
Coba tes tanya bahlil bgmana programnya terkait pembangunan kilang minyak di Indonesia.,negatif,0.34626210202102653,netral,positif,0.3900683719089064
Kbnyakan kebijakan pak...maknya berbelit..majubterus pak Mentri pubaya,positif,0.5541159914630321,netral,positif,0.5595547257229839
"Otak si Bahlil dan pertamina itu dmn sih
Over capacity tapi masih impor😅",netral,0.3586704139956148,netral,netral,0.34918387786985294
Apa si Bahlil ini punya ilmu mapan & kefahaman/pengalaman utk kendali ESDM?,negatif,0.384534592300677,netral,negatif,0.3900033068197026
Pak Bahlil saya tau anda dapat tekanan dari mana2 . Jika anda merasa tidak mampu pintu untuk mengundurkan diri masih terbuka pak.,positif,0.44078812300602854,negatif,positif,0.5005275689751604
SAYA SANGAT TIDAK PERCAYA KEPADA MENTRI. ESDM PERTAMINA OPER KAPASITI BOHONG KALAU OPER KAPASITI KENAPA IMPOR DARI NEGARA LAIN.LEBIH BAIK BANGUN KILANG AGAR BBM BISA DITURUNKAN HARGANYA MASYARAKAT BAHAGIA BISA NIKMATI HASIL TAMBANG NEGERI SENDIRI.,positif,0.3613994470033826,negatif,positif,0.402146370163496
Never believe LiL!! Hrs cepet diganti tuh...,netral,0.3734845817168121,netral,netral,0.3569558137060014
"Fokus proses apa? Proses impor...biar kamu dapat fee,Lil Bahlil....",negatif,0.3728579601740075,netral,negatif,0.37264027349682477
Bayar pajak motor megapro....pajakny buat bayar mntri yg bahlul....nyesek...,positif,0.3654821191785197,netral,positif,0.37112620255947715
"Memang pak Prabowo ahli strategis 
Pemain di balik layar",positif,0.4782556294092284,netral,positif,0.48566932332068113
"Sesuai keterangan ahli cari gampang Gk mau capek,Gk buat kilang baru biar infor minyak gas trus..mafia untung besar negara rugi..buat kilang baru woi Pertamina stop infortir... siapa yg komplain perlu diperiksa kejaksaan SM KPK",negatif,0.3565227798951767,positif,positif,0.4191645362249341
